gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2236857888	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/22419536	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.50904	-83.536003	31189.0						2019-03-18T12:01:00	18	3	2019	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	22419536		Lena Struwe	2019-04-13T17:26:49	CC_BY_NC_4_0	Lena Struwe	Lena Struwe			2022-06-03T11:16:31.065Z	StillImage	COORDINATE_ROUNDED
2236839669	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/22353907	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.409854	-83.337838	263.0						2019-04-11T16:54:34	11	4	2019	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	22353907		Jo De Pauw	2019-04-12T01:56:33	CC_BY_NC_4_0	Jo De Pauw	Jo De Pauw			2022-06-03T10:54:41.645Z	StillImage	COORDINATE_ROUNDED
2028492000	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21380549	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.424067	-83.563265	31189.0						2009-03-31T14:32:00	31	3	2009	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	21380549		Kevin Fistanic	2019-03-19T05:24:44	CC_BY_NC_4_0	Kevin Fistanic	Kevin Fistanic			2022-06-03T11:12:37.061Z	StillImage	COORDINATE_ROUNDED
2012983853	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/20914807	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.569859	-83.288809	31279.0						2019-02-23T13:34:00	23	2	2019	2434950	2434950	HUMAN_OBSERVATION	iNaturalist	Observations	20914807		Don Loarie	2019-03-03T17:33:02	CC_BY_4_0	Don Loarie	Don Loarie			2022-06-03T11:53:41.754Z	StillImage	COORDINATE_ROUNDED
2012955948	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/20748656	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.391172	-83.325221	366.0						2017-03-20T00:00:00	20	3	2017	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	20748656		Rob Foster	2019-02-25T04:49:29	CC_BY_4_0	Rob Foster	Rob Foster			2022-06-03T11:34:22.216Z	StillImage	COORDINATE_ROUNDED
2006061364	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/20726582	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.508516	-83.303423	31279.0						2019-02-23T15:34:54	23	2	2019	2434950	2434950	HUMAN_OBSERVATION	iNaturalist	Observations	20726582		Andrew Whitworth	2019-02-24T13:47:36	CC0_1_0	Scott Loarie	Scott Loarie			2022-06-03T11:23:49.544Z	StillImage	COORDINATE_ROUNDED
2005270330	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/17841690	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.947836	-85.64662	31169.0						2013-12-28T07:44:00	28	12	2013	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	17841690		Federico A. Chinchilla Romero	2019-02-14T17:44:30	CC_BY_NC_4_0	Richard Joyce	Richard Joyce			2022-06-03T11:31:20.257Z	StillImage	COORDINATE_ROUNDED
1987329134	6d2cfc0a-9903-40b8-802b-403398218e4a	c15c6b62-a4e8-4685-8cc9-c59037fff61b	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus	oncilla	SUBSPECIES	Leopardus tigrinus oncilla (Thomas, 1903)	Leopardus tigrinus oncilla		CR	EL COPEY DE DATA,6500FT		PRESENT		6ea87510-0561-11d8-b851-b8a03c50a862	9.65	-83.91667	0.35						1931-05-29T00:00:00	29	5	1931	6164564	2434930	PRESERVED_SPECIMEN	UMMZ	mammals	64041				CC_BY_NC_4_0		SMITH, A.		Native	2022-06-01T00:06:47.486Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1987309297	6d2cfc0a-9903-40b8-802b-403398218e4a	9ed9bf8a-61a5-4ecf-b134-1e43065a743f	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi	panamensis	SUBSPECIES	Herpailurus yagouaroundi panamensis (J.A.Allen, 1904)	Herpailurus yagouaroundi panamensis		CR	EL MUNECO,RIO NAVARRO		PRESENT		6ea87510-0561-11d8-b851-b8a03c50a862	9.8	-83.91667	2.0						1933-01-18T00:00:00	18	1	1933	8687048	2435146	PRESERVED_SPECIMEN	UMMZ	mammals	67539				CC_BY_NC_4_0		SMITH, A.		Native	2022-06-01T00:06:52.691Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1978819696	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/18856654	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.526414	-83.561792	977.0						2012-01-19T07:42:00	19	1	2012	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	18856654		Jaime Marcelo Aranda Sánchez	2018-12-22T23:38:14	CC_BY_NC_4_0	kibby	kibby			2022-06-03T11:30:46.699Z	StillImage	COORDINATE_ROUNDED
1978813545	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14071150	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Heredia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.428271	-84.005649	194.0						2010-09-12T17:12:33	12	9	2010	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	14071150		T. Flynn	2018-07-05T13:28:05	CC_BY_NC_4_0	T. Flynn	T. Flynn			2022-06-03T11:09:06.714Z		COORDINATE_ROUNDED
1950005896	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/18924528	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.357941	-84.994152	31199.0						2012-08-17T10:15:00	17	8	2012	2434950	2434950	HUMAN_OBSERVATION	iNaturalist	Observations	18924528		Francis Joyce	2018-12-09T20:10:53	CC_BY_NC_4_0	Francis Joyce	Francis Joyce			2022-06-03T11:53:36.238Z	StillImage	COORDINATE_ROUNDED
1913716101	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/2670324	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Heredia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.431345	-84.009919	903.0						2013-03-11T10:18:26	11	3	2013	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	2670324		Andy Jones	2016-02-11T19:57:25	CC_BY_NC_4_0	Andy Jones	Andy Jones			2022-06-03T10:54:08.900Z	StillImage	
1913186281	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/16423486	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.640454	-83.731718	210.0						2018-01-16T08:50:00	16	1	2018	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	16423486		The Jaguar's Jungle	2018-09-11T17:51:23	CC_BY_NC_4_0	The Jaguar's Jungle	The Jaguar's Jungle			2022-06-03T11:53:35.376Z	StillImage	COORDINATE_ROUNDED
1913186276	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/16423519	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.640454	-83.731718	210.0						2017-01-28T08:51:00	28	1	2017	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	16423519		The Jaguar's Jungle	2018-09-11T17:52:42	CC_BY_NC_4_0	The Jaguar's Jungle	The Jaguar's Jungle			2022-06-03T11:33:20.156Z	StillImage	COORDINATE_ROUNDED
1880666129	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://conabio.inaturalist.org/observations/480711	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.026743	-84.528603	31208.0						2013-12-06T00:00:00	6	12	2013	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	480711		Richard Joyce	2017-04-24T02:28:48	CC_BY_NC_4_0	mirnasalas	mirnasalas			2022-06-03T11:21:16.250Z	StillImage	COORDINATE_ROUNDED
1880454580	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10364266	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.498146	-84.731919	31189.0						2008-12-25T09:54:00	25	12	2008	2434950	2434950	HUMAN_OBSERVATION	iNaturalist	Observations	10364266		Alex	2018-03-22T21:53:27	CC_BY_NC_4_0	Alex	Alex			2022-06-03T11:25:29.189Z	StillImage	COORDINATE_ROUNDED
1847410241	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10216439	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.546267	-83.557658	17161.0						2017-12-12T11:16:37	12	12	2017	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	10216439		Lesli Lee	2018-03-13T06:36:14	CC_BY_NC_4_0	Lesli Lee	Lesli Lee			2022-06-03T11:14:54.496Z	StillImage	COORDINATE_ROUNDED
1836600030	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10147444	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor	couguar	SUBSPECIES	Puma concolor couguar (Kerr, 1792)	Puma concolor couguar		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.480352	-83.589561							2012-08-03T12:59:00	3	8	2012	6164590	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	10147444		gringocurt	2019-02-27T15:55:59	CC_BY_NC_4_0	gringocurt	gringocurt			2022-06-03T10:54:31.097Z		COORDINATE_ROUNDED
1836600000	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10147443	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.693212	-83.683437							2011-09-27T11:27:00	27	9	2011	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	10147443		gringocurt	2018-03-09T03:27:10	CC_BY_NC_4_0	gringocurt	gringocurt			2022-06-03T11:28:01.533Z		COORDINATE_ROUNDED
1806331329	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/9149203	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.657425	-83.339621	31271.0						2017-12-13T09:06:13	13	12	2017	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	9149203		benwalton	2017-12-18T01:18:05	CC_BY_NC_4_0	benwalton	benwalton			2022-06-03T10:54:27.273Z	StillImage	COORDINATE_ROUNDED
1806323327	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4116862	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Heredia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.205651	-84.008126	31199.0						2009-03-16T15:06:00	16	3	2009	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	4116862		Lauren Harter	2016-09-15T18:30:43	CC0_1_0	Lauren Harter	Lauren Harter			2022-06-03T11:52:57.542Z	StillImage	COORDINATE_ROUNDED
1802610864	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/3868487	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Heredia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.402607	-84.107451	4.0						2016-07-16T21:19:00	16	7	2016	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	3868487		clint_perkins	2016-08-12T17:53:50	CC_BY_NC_4_0	clint_perkins	clint_perkins			2022-06-03T10:54:09.634Z	StillImage	COORDINATE_ROUNDED
1563873476	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Cryo:3120	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Felis pardalis Linnaeus, 1758	Felis (Leopardus) pardalis Linnaeus, 1758	Linnaeus, 1758	CR	[no specific locality data]	Guanacaste	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	10.5	-85.25	301.0						2002-01-03T00:00:00	3	1	2002	2434983	2434982	PRESERVED_SPECIMEN	MCZ	Cryo	3120	JMC  1640	Judith Marie Chupasko		CC_BY_NC_4_0	President and Fellows of Harvard College	Judith Marie Chupasko			2022-06-02T01:45:15.275Z		AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1562910976	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/6139207	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.25996	-83.865575	3.0						2017-05-08T08:02:43	8	5	2017	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	6139207		roel de plecker	2017-05-08T14:05:05	CC_BY_NC_4_0	roel de plecker	roel de plecker			2022-06-03T11:52:58.872Z	StillImage	
1305160376	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/3958138	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Heredia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.43067	-84.007645	676.0						2010-04-06T14:19:00	6	4	2010	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	3958138		Matt Brady	2016-08-25T04:00:05	CC_BY_4_0	Matt Brady	Matt Brady			2022-06-03T11:53:25.398Z		
1291166642	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/630251	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.631145	-82.820137							2014-04-18T10:41:46	18	4	2014	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	630251		Esmeralda Arevalo Huezo	2014-04-18T17:05:51	CC_BY_NC_4_0	Esmeralda Arevalo Huezo	Esmeralda Arevalo Huezo			2022-06-03T11:22:07.352Z	StillImage	COORDINATE_ROUNDED
1291127695	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/3684228	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Heredia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.430844	-84.023652	2064.0						2016-07-11T19:39:28	11	7	2016	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	3684228		travelfardw	2016-07-15T23:45:31	CC_BY_NC_4_0	travelfardw	travelfardw			2022-06-03T10:54:14.434Z	StillImage	COORDINATE_ROUNDED
1145891889	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:95051?seid=989250	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis	mearnsi	SUBSPECIES	Leopardus pardalis mearnsi (J.A.Allen, 1904)	Leopardus pardalis mearnsi		CR	vicinity of San Isidro del General	San Jose	PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	9.383333	-83.699997	4598.0						1932-06-01T00:00:00	1	6	1932	6164576	2434982	PRESERVED_SPECIMEN	MVZ	Mamm	MVZ:Mamm:95051		Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Harvey E. Stork			2022-05-23T18:18:29.764Z		FOOTPRINT_WKT_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1145891880	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:95050?seid=1349381	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis	mearnsi	SUBSPECIES	Leopardus pardalis mearnsi (J.A.Allen, 1904)	Leopardus pardalis mearnsi		CR	vicinity of San Jose	San Jose	PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	9.933333	-84.083336	5793.0						1932-01-01T00:00:00	1	1	1932	6164576	2434982	PRESERVED_SPECIMEN	MVZ	Mamm	MVZ:Mamm:95050		Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Harvey E. Stork			2022-05-23T18:18:22.440Z		FOOTPRINT_WKT_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1122686047	832a5f06-f762-11e1-a439-00145eb45e9a	7A3D30BA-CB9B-4A8F-A36F-46149A467769	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	N/A	Limon	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	10.583333	-83.516667							1958-06-01T00:00:00		6	1958	2434982	2434982	PRESERVED_SPECIMEN	UF	Mammals	4644				CC_BY_NC_4_0		OGREN, L.			2022-06-01T04:01:36.582Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1099959663	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/1579688	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.426951	-84.711639	31189.0						2015-03-02T13:02:01	2	3	2015	2434950	2434950	HUMAN_OBSERVATION	iNaturalist	Observations	1579688		Paul Cools	2015-06-02T21:02:44	CC_BY_NC_4_0	Paul Cools	Paul Cools			2022-06-03T10:54:06.716Z	StillImage	COORDINATE_ROUNDED
1065425532	7a25f7aa-03fb-4322-aaeb-66719e1a9527	f8c4ccc9-c76f-4521-8c6d-29d2f53b0cde	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis	Linnaeus, 1758	CR	San Juan San Juan de Santa Cruz	Guanacaste Prov	PRESENT		493fe050-055d-11d8-b84f-b8a03c50a862	10.21667	-85.56667	3745.0						1963-04-30T00:00:00	30	4	1963	2434982	2434982	PRESERVED_SPECIMEN	LACM	Mammals	25127	0-1806			CC0_1_0		USACR		Native	2022-04-26T09:35:53.315Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1065409370	7a25f7aa-03fb-4322-aaeb-66719e1a9527	ce36f65e-ddc4-45d3-97c5-f234a98fc63a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor	costaricensis	SUBSPECIES	Puma concolor costaricensis (Merriam, 1901)	Puma concolor costaricensis	Merriam, 1901	CR	Port Parker/ Gulf of Santa Elena Port Parker	Guanacaste Prov	PRESENT		493fe050-055d-11d8-b84f-b8a03c50a862	10.988232998323078	-85.79492642051567	10225.0						1939-03-25T00:00:00	25	3	1939	6164624	2435099	PRESERVED_SPECIMEN	LACM	Mammals	20105				CC0_1_0		Ashcraft, G P		Native	2022-04-26T09:36:18.401Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1065381796	7a25f7aa-03fb-4322-aaeb-66719e1a9527	852a18e6-31bb-4d4f-b469-22fbe870476f	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor	costaricensis	SUBSPECIES	Puma concolor costaricensis (Merriam, 1901)	Puma concolor costaricensis	Merriam, 1901	CR	Rincon Rincon de Osa	Puntarenas Prov	PRESENT		493fe050-055d-11d8-b84f-b8a03c50a862	8.698648880615698	-83.48701751208856	1202.0						1970-08-05T00:00:00	5	8	1970	6164624	2435099	PRESERVED_SPECIMEN	LACM	Mammals	52600	AS 1957			CC0_1_0		Starrett, A		Native	2022-04-26T09:36:41.588Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1065369705	7a25f7aa-03fb-4322-aaeb-66719e1a9527	655d8c87-8055-4ac6-a737-c87bb0c2e875	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis	Linnaeus, 1758	CR	Potrero Grande Potrero Grande, 25 km E	Puntarenas Prov	PRESENT		493fe050-055d-11d8-b84f-b8a03c50a862	9.01666	-82.95596	20102.0						1964-10-06T00:00:00	6	10	1964	2434982	2434982	PRESERVED_SPECIMEN	LACM	Mammals	26789	0-3500			CC0_1_0		USACR		Native	2022-04-26T09:35:47.351Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
891041333	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/519142	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.59504	-83.530469	704.0						2014-02-01T00:00:00	1	2	2014	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	519142		canopalma	2014-02-03T15:52:21	CC_BY_NC_4_0	canopalma	canopalma			2022-06-03T11:53:22.397Z	StillImage	
865739381	5a659248-1f70-11e3-b2c5-00145eb45e9a		Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca (Linné, 1758)		CR			PRESENT		23539a57-1347-4dd3-af2a-cf9478563baa	9.95	-84.0											5219426	5219426	PRESERVED_SPECIMEN	MHNG	Mammals housed at MHNG, Geneva	MHNG-MAM-859.042				CC_BY_NC_4_0		Ch. d’Eternod			2022-04-25T17:55:16.966Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
686473093	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	8f84e97e-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca	centralis	SUBSPECIES	Panthera onca centralis (Mearns, 1901)	Panthera onca centralis		CR	DELICIAS DE UPALA, 2 KM N OF	Alajuela	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	10.96808	-85.05							1993-06-10T00:00:00	10	6	1993	5219432	5219426	PRESERVED_SPECIMEN	KU	KUM	145971				CC_BY_4_0		NONE			2022-05-06T15:17:12.176Z		COLLECTION_MATCH_FUZZY
686389681	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	8b908ce8-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	nicaraguae	SUBSPECIES	Leopardus wiedii nicaraguae (J.A.Allen, 1919)	Leopardus wiedii nicaraguae		CR	FILADELFIA, 7 MI SW OF	Guanacaste	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	10.370695775749924	-85.62434103903084							1954-03-12T00:00:00	12	3	1954	6164540	2434950	PRESERVED_SPECIMEN	KU	KUM	60503				CC_BY_4_0		WILLE A & DALY H V			2022-05-06T15:17:16.755Z		COORDINATE_REPROJECTED;COLLECTION_MATCH_FUZZY
